,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,icon,id,name,opening_hours.open_now,photos,place_id,plus_code.compound_code,plus_code.global_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity
0,52.5572925,13.554895,52.55876097989272,13.55634722989272,52.55606132010728,13.55364757010728,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,02d31b1ea8d7cbe28d6749749ddd4f2fe3fae792,Mehrower's Döner und Burger,False,"[{'height': 3403, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103395356186600656460/photos"">Rene K</a>'], 'photo_reference': 'CmRaAAAABlISyd7ok_02PQ4-tRkRNikC9Kwo1sj-RIhpXlL0pGlQXQfFa5czhu9oiwgkljtAe4cbyBgQDgXOuwEDk4LCS2s0ncbDkKcsN08kr40_yuxfaP4NKj0akCINJUY356FtEhCOQh1G-VSRm4XZmmvDpz9lGhR0fL2fhdoRZ6HaX8xou2MkaAx4hg', 'width': 2310}]",ChIJB-d1vohLqEcR8AiIIXynFj0,"HH43+WX Berlin, Germany",9F4MHH43+WX,1.0,4.5,ChIJB-d1vohLqEcR8AiIIXynFj0,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",263,"Mehrower Allee 2, Berlin"
1,52.505738,13.520077,52.50707967989272,13.52135357989272,52.50438002010728,13.51865392010728,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,db88db5b19181d4ba29ac705f644b176781d76aa,Happy Döner,True,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110885077668648290557/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAA8UVGSCkSSYPFJzhuOL9TyHcrPvUfxLt2vd0LeWRDChA7fXtvIxW8Nodyap9ySd8IlKblmRPX2fOqAuqCcZVdp_dRv10sQNogjtKEYnaw9_POp4qo-qUIEMAz69UHIsATEhAF2fuBZ4GmsjhUjxNznzavGhSW4xvjEwYJMLTczwApxQ_hkpl0FQ', 'width': 3024}]",ChIJtT0N-8pOqEcRZPXL8x8836E,"GG4C+72 Berlin, Germany",9F4MGG4C+72,1.0,3.9,ChIJtT0N-8pOqEcRZPXL8x8836E,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",34,"Am Tierpark 31, Berlin"
2,52.54954919999999,13.5778151,52.55088127989272,13.57927657989272,52.54818162010728,13.57657692010728,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,a85d44fe807205430a4b0bc9770c8444744ae804,Döner bistro,False,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106846220672133949867/photos"">Axel Milbradt</a>'], 'photo_reference': 'CmRaAAAANgHy71jtx4zZXz_01RrqUPA-WFKXRi8o5ERCo2trxSboUMNfV-S8pEEV9khMY7ZhU826NPF2ZY-9Zi8dRi_e_h1BvJDlV9h2Z9l_cDoY129ciFQRHzl-WvJI8BPfX-mHEhCtspvZakPuqSssFyr0qHuqGhQDIPjwgeYbsh2fHAwrxYRxdzPTGg', 'width': 4208}]",ChIJb3N_Db5LqEcRq7ME6serQGA,"GHXH+R4 Berlin, Germany",9F4MGHXH+R4,,3.3,ChIJb3N_Db5LqEcRq7ME6serQGA,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",18,Berlin
3,52.5303742,13.6209116,52.53175807989273,13.62209792989272,52.52905842010728,13.61939827010728,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,1bd58a4c64e5cdd1d79905b3a2bb570df8127ef5,EPIS Döner Imbiss,False,"[{'height': 1915, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100830325366307341539/photos"">rudi kaatz</a>'], 'photo_reference': 'CmRaAAAApUl9IhX3XmhCiLgYV5BMQs_UmGYGd6G5rdk5_x1kvq-zljJ5b-hRwGI9ppDOX55JYnqI7ys4uXFXH8QASqwgt6z-z-39bzfTW7Z_A_o--tTI4MjegfyoSgQq695suJ7XEhD3e0-hA6w_LkhoM1lSoDM9GhQ6ZwffXC8z6-j0jMw5QQ6OI7ErXg', 'width': 3648}]",ChIJ7_jWnzxKqEcRgYIyg_fb40E,"GJJC+49 Berlin, Germany",9F4MGJJC+49,1.0,4.7,ChIJ7_jWnzxKqEcRgYIyg_fb40E,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",55,"Leisniger Straße 20, Berlin"
4,52.5454421,13.5922527,52.54679132989272,13.59360232989272,52.54409167010728,13.59090267010728,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,7014cde1ee1c10e12840445c2def5d887153544b,Döner Box,,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100830325366307341539/photos"">rudi kaatz</a>'], 'photo_reference': 'CmRaAAAAr6FRo0BzmXYTNrQc1bhEPQWASrNWHEfXUNlxp1YGMUug3ZSnJ9-K3gOQ94CZcEblmtDjW8GOSKSGmigNwkX20SRpjI4uzMB91oGphcbV66PRFcwws_UartB4tYBJgD8gEhCT2rFfFq8ffJegiPi4mBTiGhSfRHo-xUi7gc9bry7yb1M7VPNnYQ', 'width': 3264}]",ChIJ9TEHprdLqEcRyoRmSv8I0QU,"GHWR+5W Berlin, Germany",9F4MGHWR+5W,,2.5,ChIJ9TEHprdLqEcRyoRmSv8I0QU,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",8,Berlin
5,52.51340889999999,13.5215728,52.51471322989271,13.52290702989272,52.51201357010727,13.52020737010728,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,fd8ca170bd49a156e9b5bd849d50b46daa562e00,Mac’s Bistro / Döner,True,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105061514821627590536/photos"">Placid Nsom</a>'], 'photo_reference': 'CmRaAAAA8t5UprUJnNfWUkZ-ocW-77_aMMT3W3Nx4pWdW5couPOLa2XMWG8J_GRhiYuZefpsRqw9_8XjDHiL397zaKZ3XR-OBngODf68v4myM0GR-En0ZeLic24STMFbiiIEuEmoEhDvQr-aNKB6XiH3rZFw_vXlGhR_KBCkyBlQBo6U7Ji6OBGZ7gGKSw', 'width': 1960}]",ChIJ_e40irNOqEcRGDBGPKdTTs8,"GG7C+9J Berlin, Germany",9F4MGG7C+9J,,3.6,ChIJ_e40irNOqEcRGDBGPKdTTs8,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",36,"Seddiner Str. 8, Berlin"
6,52.51209000000001,13.49682,52.51335157989272,13.49817677989272,52.51065192010728,13.49547712010728,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,2f524b84a995002f76db3442a09f12c766dcadd6,Döner Lichtenberg,False,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112909080416021713478/photos"">Cezary Kastner</a>'], 'photo_reference': 'CmRaAAAA7zpLSSizjPSOvB152wxl6PSygPFF1wkGFEhfASTXFZGI5AghsCV9NeC83ozI3tp70gsNKog9ZNaBgcOBkp0_XUlu-iVlUMRG6ts2N77_hqUkdu7lH1pF8r9JkSvDUTXQEhAoldRY8RlYblAAoyQbub-2GhSC4R7NUg3jN1PD73oWsmx2-EHH7g', 'width': 3024}]",ChIJF1D-wb9OqEcRcgMCraKV2tk,"GF6W+RP Berlin, Germany",9F4MGF6W+RP,,3.4,ChIJF1D-wb9OqEcRcgMCraKV2tk,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",12,"Frankfurter Allee 241, Berlin"
7,52.5385524,13.5916124,52.53998277989272,13.59297227989272,52.53728312010728,13.59027262010728,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,e678cba13225ab2e23443235ea5d88d3da15d967,Döner Bistro,True,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110816983312078141112/photos"">Patrick Priebe</a>'], 'photo_reference': 'CmRaAAAAX6Qs54Eq2HWzsn8UXsaujxgH7_rbdaj-Prj_TeOIYdyELR3y95z8SNFwAg7LH9-8s2YuYvQYCalyc9K6DidSxFgpVIB_P-CZkjLQOOrkbYQ-BviUEsfmN-qWDXuE3PyBEhAzEnoVUmFWX166F6Zwnej_GhR8VqyO8tT5Gpqp55vAvwA40h6oqQ', 'width': 4032}]",ChIJ44miOclLqEcR2H7QckkjrdE,"GHQR+CJ Berlin, Germany",9F4MGHQR+CJ,1.0,4.3,ChIJ44miOclLqEcR2H7QckkjrdE,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",48,Berlin
8,52.5712042,13.5683352,52.57272762989273,13.56915997989272,52.57002797010728,13.56646032010728,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,b61bbc7ff0af7f17a2dd9530c2c100bddce77623,Döner Laden,True,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103969103041326014701/photos"">Laci Biksi</a>'], 'photo_reference': 'CmRaAAAAUe77aVQnb8QT-izuMHZRlqEL67CJBzJyrxsb4fUWePRzoDg57c5p9O6V7e_clYd6SyaBwZfOHh2IC4dXF79gi7mJmwl9J6jFrDTtzPK6mmxfgkoG8gjCokh8E45XTJtUEhAGEYiey-4gXtsdE7Rd5DQRGhRo5qKgcTGv0AA7qzDp_LRLDnp6NQ', 'width': 4032}]",ChIJAenhpHlLqEcRQG5CwFYWpX8,"HHC9+F8 Berlin, Germany",9F4MHHC9+F8,,4.3,ChIJAenhpHlLqEcRQG5CwFYWpX8,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",34,"Märkische Allee 412, Berlin"
9,52.53437,13.55255,52.53582332989272,13.55408547989272,52.53312367010728,13.55138582010728,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,f7d68edbf4d7379000b92baf061501f5eb636b18,ARi'S DÖNER,False,"[{'height': 3984, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107310157328751113780/photos"">Hans-Joerg Muhs</a>'], 'photo_reference': 'CmRaAAAAkMTViGjn2IYL5IEHZYZdTMiuPVfX-fO4ETItuxR4xKXcW-XWH-UNqDkIxdRRm_o8VwN-eAA58njI-0crXTI9SmbKIQlKQHUkXWUS3Ydkaf8cHcjZJ9TkXQJPuHMzKp4OEhCLjipABaSNeDRWkKFaCG8zGhRjZm-BUKvnMeTh-kYBPkgSr4vszQ', 'width': 2988}]",ChIJ0Xgj1PpLqEcRHQczz1rGfgk,"GHM3+P2 Berlin, Germany",9F4MGHM3+P2,1.0,4.4,ChIJ0Xgj1PpLqEcRHQczz1rGfgk,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",117,"Fichtelbergstraße 5, Berlin"
